X,Y,Means,Confidence
0.72,0.5,1.2821e-12,0
0.72,0.52,1.332e-12,0
0.72,0.54,1.4628e-12,0
0.72,0.56,1.6246e-12,0
0.72,0.58,1.7557e-12,0
0.72,0.6,1.8058e-12,0
0.72,0.62,1.7557e-12,0
0.72,0.64,1.6246e-12,0
0.72,0.66,1.4628e-12,0
0.72,0.68,1.332e-12,0
0.72,0.7,1.2819e-12,0
0.72,0.72,1.3313e-12,0
0.72,0.74,1.4608e-12,0
0.72,0.76,1.6191e-12,0
0.72,0.78,1.7419e-12,0
0.72,0.8,1.7739e-12,0
0.72,0.82,1.6875e-12,0
0.72,0.84,1.4899e-12,0
0.72,0.86,1.2174e-12,0
0.72,0.88,9.1923e-13,0
0.72,0.9,6.4105e-13,0
0.72,0.92,4.1275e-13,0
0.72,0.94,2.4532e-13,0
0.72,0.96,1.3456e-13,0
0.72,0.98,6.8084e-14,0
0.74,0.02,8.1722e-15,0
0.74,0.04,1.6152e-14,0
0.74,0.06,2.9447e-14,0
0.74,0.08,4.9544e-14,0
0.74,0.1,7.6946e-14,0
0.74,0.12,1.1034e-13,0
0.74,0.14,1.4612e-13,0
0.74,0.16,1.7884e-13,0
0.74,0.18,2.0255e-13,0
0.74,0.2,2.1293e-13,0
0.74,0.22,2.0909e-13,0
0.74,0.24,1.9435e-13,0
0.74,0.26,1.7534e-13,0
0.74,0.28,1.598e-13,0
0.74,0.3,1.5387e-13,0
0.74,0.32,1.5988e-13,0
0.74,0.34,1.7558e-13,0
0.74,0.36,1.95e-13,0
0.74,0.38,2.1074e-13,0
0.74,0.4,2.1676e-13,0
0.74,0.42,2.1074e-13,0
0.74,0.44,1.95e-13,0
0.74,0.46,1.7558e-13,0
0.74,0.48,1.5989e-13,0
0.74,0.5,1.539e-13,0
0.74,0.52,1.5989e-13,0
0.74,0.54,1.7558e-13,0
0.74,0.56,1.95e-13,0
0.74,0.58,2.1074e-13,0
0.74,0.6,2.1676e-13,0
0.74,0.62,2.1074e-13,0
0.74,0.64,1.95e-13,0
0.74,0.66,1.7558e-13,0
0.74,0.68,1.5988e-13,0
0.74,0.7,1.5387e-13,0
0.74,0.72,1.598e-13,0
0.74,0.74,1.7534e-13,0
0.74,0.76,1.9435e-13,0
0.74,0.78,2.0909e-13,0
0.74,0.8,2.1293e-13,0
0.74,0.82,2.0255e-13,0
0.74,0.84,1.7884e-13,0
0.74,0.86,1.4612e-13,0
0.74,0.88,1.1034e-13,0
0.74,0.9,7.6946e-14,0
0.74,0.92,4.9544e-14,0
0.74,0.94,2.9447e-14,0
0.74,0.96,1.6152e-14,0
0.74,0.98,8.1722e-15,0
0.76,0.02,9.055e-16,0
0.76,0.04,1.7897e-15,0
0.76,0.06,3.2628e-15,0
0.76,0.08,5.4896e-15,0
0.76,0.1,8.5259e-15,0
0.76,0.12,1.2226e-14,0
0.76,0.14,1.6191e-14,0
0.76,0.16,1.9816e-14,0
0.76,0.18,2.2443e-14,0
0.76,0.2,2.3593e-14,0
0.76,0.22,2.3168e-14,0
0.76,0.24,2.1534e-14,0
0.76,0.26,1.9428e-14,0
0.76,0.28,1.7707e-14,0
0.76,0.3,1.7049e-14,0
0.76,0.32,1.7715e-14,0
0.76,0.34,1.9455e-14,0
0.76,0.36,2.1607e-14,0
0.76,0.38,2.3351e-14,0
0.76,0.4,2.4017e-14,0
0.76,0.42,2.3351e-14,0
0.76,0.44,2.1607e-14,0
0.76,0.46,1.9455e-14,0
0.76,0.48,1.7716e-14,0
0.76,0.5,1.7052e-14,0
0.76,0.52,1.7716e-14,0
0.76,0.54,1.9455e-14,0
0.76,0.56,2.1607e-14,0
0.76,0.58,2.3351e-14,0
0.76,0.6,2.4017e-14,0
0.76,0.62,2.3351e-14,0
0.76,0.64,2.1607e-14,0
0.76,0.66,1.9455e-14,0
0.76,0.68,1.7715e-14,0
0.76,0.7,1.7049e-14,0
0.76,0.72,1.7707e-14,0
0.76,0.74,1.9428e-14,0
0.76,0.76,2.1534e-14,0
0.76,0.78,2.3168e-14,0
0.76,0.8,2.3593e-14,0
0.76,0.82,2.2443e-14,0
0.76,0.84,1.9816e-14,0
0.76,0.86,1.6191e-14,0
0.76,0.88,1.2226e-14,0
0.76,0.9,8.5259e-15,0
0.76,0.92,5.4896e-15,0
0.76,0.94,3.2628e-15,0
0.76,0.96,1.7897e-15,0
0.76,0.98,9.055e-16,0
0.78,0.02,9.2619e-17,0
0.78,0.04,1.8305e-16,0
0.78,0.06,3.3373e-16,0
0.78,0.08,5.615e-16,0
0.78,0.1,8.7206e-16,0
0.78,0.12,1.2505e-15,0
0.78,0.14,1.6561e-15,0
0.78,0.16,2.0269e-15,0
0.78,0.18,2.2956e-15,0
0.78,0.2,2.4132e-15,0
0.78,0.22,2.3697e-15,0
0.78,0.24,2.2026e-15,0
0.78,0.26,1.9872e-15,0
0.78,0.28,1.8111e-15,0
0.78,0.3,1.7439e-15,0
0.78,0.32,1.812e-15,0
0.78,0.34,1.9899e-15,0
0.78,0.36,2.2101e-15,0
0.78,0.38,2.3884e-15,0
0.78,0.4,2.4566e-15,0
0.78,0.42,2.3884e-15,0
0.78,0.44,2.2101e-15,0
0.78,0.46,1.9899e-15,0
0.78,0.48,1.8121e-15,0
0.78,0.5,1.7442e-15,0
0.78,0.52,1.8121e-15,0
0.78,0.54,1.9899e-15,0
0.78,0.56,2.2101e-15,0
0.78,0.58,2.3884e-15,0
0.78,0.6,2.4566e-15,0
0.78,0.62,2.3884e-15,0
0.78,0.64,2.2101e-15,0
0.78,0.66,1.9899e-15,0
0.78,0.68,1.812e-15,0
0.78,0.7,1.7439e-15,0
0.78,0.72,1.8111e-15,0
0.78,0.74,1.9872e-15,0
0.78,0.76,2.2026e-15,0
0.78,0.78,2.3697e-15,0
0.78,0.8,2.4132e-15,0
0.78,0.82,2.2956e-15,0
0.78,0.84,2.0269e-15,0
0.78,0.86,1.6561e-15,0
0.78,0.88,1.2505e-15,0
0.78,0.9,8.7206e-16,0
0.78,0.92,5.615e-16,0
0.78,0.94,3.3373e-16,0
0.78,0.96,1.8305e-16,0
0.78,0.98,9.2619e-17,0
0.8,0.02,8.7451e-18,0
0.8,0.04,1.7284e-17,0
0.8,0.06,3.1511e-17,0
0.8,0.08,5.3017e-17,0
0.8,0.1,8.234e-17,0
0.8,0.12,1.1807e-16,0
0.8,0.14,1.5637e-16,0
0.8,0.16,1.9138e-16,0
0.8,0.18,2.1675e-16,0
0.8,0.2,2.2785e-16,0
0.8,0.22,2.2375e-16,0
0.8,0.24,2.0797e-16,0
0.8,0.26,1.8763e-16,0
0.8,0.28,1.7101e-16,0
0.8,0.3,1.6466e-16,0
0.8,0.32,1.7109e-16,0
0.8,0.34,1.8789e-16,0
0.8,0.36,2.0867e-16,0
0.8,0.38,2.2551e-16,0
0.8,0.4,2.3195e-16,0
0.8,0.42,2.2551e-16,0
0.8,0.44,2.0868e-16,0
0.8,0.46,1.8789e-16,0
0.8,0.48,1.7109e-16,0
0.8,0.5,1.6469e-16,0
0.8,0.52,1.7109e-16,0
0.8,0.54,1.8789e-16,0
0.8,0.56,2.0868e-16,0
0.8,0.58,2.2551e-16,0
0.8,0.6,2.3195e-16,0
0.8,0.62,2.2551e-16,0
0.8,0.64,2.0867e-16,0
0.8,0.66,1.8789e-16,0
0.8,0.68,1.7109e-16,0
0.8,0.7,1.6466e-16,0
0.8,0.72,1.7101e-16,0
0.8,0.74,1.8763e-16,0
0.8,0.76,2.0797e-16,0
0.8,0.78,2.2375e-16,0
0.8,0.8,2.2785e-16,0
0.8,0.82,2.1675e-16,0
0.8,0.84,1.9138e-16,0
0.8,0.86,1.5637e-16,0
0.8,0.88,1.1807e-16,0
0.8,0.9,8.234e-17,0
0.8,0.92,5.3017e-17,0
0.8,0.94,3.1511e-17,0
0.8,0.96,1.7284e-17,0
0.8,0.98,8.7451e-18,0
0.82,0.02,7.6223e-19,0
0.82,0.04,1.5065e-18,0
0.82,0.06,2.7465e-18,0
0.82,0.08,4.621e-18,0
0.82,0.1,7.1769e-18,0
0.82,0.12,1.0291e-17,0
0.82,0.14,1.3629e-17,0
0.82,0.16,1.6681e-17,0
0.82,0.18,1.8892e-17,0
0.82,0.2,1.986e-17,0
0.82,0.22,1.9502e-17,0
0.82,0.24,1.8127e-17,0
0.82,0.26,1.6354e-17,0
0.82,0.28,1.4905e-17,0
0.82,0.3,1.4352e-17,0
0.82,0.32,1.4912e-17,0
0.82,0.34,1.6376e-17,0
0.82,0.36,1.8188e-17,0
0.82,0.38,1.9656e-17,0
0.82,0.4,2.0217e-17,0
0.82,0.42,1.9656e-17,0
0.82,0.44,1.8188e-17,0
0.82,0.46,1.6377e-17,0
0.82,0.48,1.4913e-17,0
0.82,0.5,1.4354e-17,0
0.82,0.52,1.4913e-17,0
0.82,0.54,1.6377e-17,0
0.82,0.56,1.8188e-17,0
0.82,0.58,1.9656e-17,0
0.82,0.6,2.0217e-17,0
0.82,0.62,1.9656e-17,0
0.82,0.64,1.8188e-17,0
0.82,0.66,1.6376e-17,0
0.82,0.68,1.4912e-17,0
0.82,0.7,1.4352e-17,0
0.82,0.72,1.4905e-17,0
0.82,0.74,1.6354e-17,0
0.82,0.76,1.8127e-17,0
0.82,0.78,1.9502e-17,0
0.82,0.8,1.986e-17,0
0.82,0.82,1.8892e-17,0
0.82,0.84,1.6681e-17,0
0.82,0.86,1.3629e-17,0
0.82,0.88,1.0291e-17,0
0.82,0.9,7.1769e-18,0
0.82,0.92,4.621e-18,0
0.82,0.94,2.7465e-18,0
0.82,0.96,1.5065e-18,0
0.82,0.98,7.6223e-19,0
0.84,0.02,6.1329e-20,0
0.84,0.04,1.2121e-19,0
0.84,0.06,2.2098e-19,0
0.84,0.08,3.718e-19,0
0.84,0.1,5.7745e-19,0
0.84,0.12,8.2803e-19,0
0.84,0.14,1.0966e-18,0
0.84,0.16,1.3421e-18,0
0.84,0.18,1.5201e-18,0
0.84,0.2,1.5979e-18,0
0.84,0.22,1.5691e-18,0
0.84,0.24,1.4585e-18,0
0.84,0.26,1.3158e-18,0
0.84,0.28,1.1993e-18,0
0.84,0.3,1.1547e-18,0
0.84,0.32,1.1998e-18,0
0.84,0.34,1.3176e-18,0
0.84,0.36,1.4634e-18,0
0.84,0.38,1.5815e-18,0
0.84,0.4,1.6267e-18,0
0.84,0.42,1.5815e-18,0
0.84,0.44,1.4634e-18,0
0.84,0.46,1.3176e-18,0
0.84,0.48,1.1999e-18,0
0.84,0.5,1.1549e-18,0
0.84,0.52,1.1999e-18,0
0.84,0.54,1.3176e-18,0
0.84,0.56,1.4634e-18,0
0.84,0.58,1.5815e-18,0
0.84,0.6,1.6267e-18,0
0.84,0.62,1.5815e-18,0
0.84,0.64,1.4634e-18,0
0.84,0.66,1.3176e-18,0
0.84,0.68,1.1998e-18,0
0.84,0.7,1.1547e-18,0
0.84,0.72,1.1993e-18,0
0.84,0.74,1.3158e-18,0
0.84,0.76,1.4585e-18,0
0.84,0.78,1.5691e-18,0
0.84,0.8,1.5979e-18,0
0.84,0.82,1.5201e-18,0
0.84,0.84,1.3421e-18,0
0.84,0.86,1.0966e-18,0
0.84,0.88,8.2803e-19,0
0.84,0.9,5.7745e-19,0
0.84,0.92,3.718e-19,0
0.84,0.94,2.2098e-19,0
0.84,0.96,1.2121e-19,0
0.84,0.98,6.1329e-20,0
0.86,0.02,4.5551e-21,0
0.86,0.04,9.0028e-21,0
0.86,0.06,1.6413e-20,0
0.86,0.08,2.7615e-20,0
0.86,0.1,4.2889e-20,0
0.86,0.12,6.1501e-20,0
0.86,0.14,8.1448e-20,0
0.86,0.16,9.9684e-20,0
0.86,0.18,1.129e-19,0
0.86,0.2,1.1868e-19,0
0.86,0.22,1.1654e-19,0
0.86,0.24,1.0833e-19,0
0.86,0.26,9.7731e-20,0
0.86,0.28,8.9073e-20,0
0.86,0.3,8.5766e-20,0
0.86,0.32,8.9115e-20,0
0.86,0.34,9.7865e-20,0
0.86,0.36,1.0869e-19,0
0.86,0.38,1.1746e-19,0
0.86,0.4,1.2082e-19,0
0.86,0.42,1.1747e-19,0
0.86,0.44,1.0869e-19,0
0.86,0.46,9.7866e-20,0
0.86,0.48,8.9119e-20,0
0.86,0.5,8.5781e-20,0
0.86,0.52,8.9119e-20,0
0.86,0.54,9.7866e-20,0
0.86,0.56,1.0869e-19,0
0.86,0.58,1.1747e-19,0
0.86,0.6,1.2082e-19,0
0.86,0.62,1.1746e-19,0
0.86,0.64,1.0869e-19,0
0.86,0.66,9.7865e-20,0
0.86,0.68,8.9115e-20,0
0.86,0.7,8.5766e-20,0
0.86,0.72,8.9073e-20,0
0.86,0.74,9.7731e-20,0
0.86,0.76,1.0833e-19,0
0.86,0.78,1.1654e-19,0
0.86,0.8,1.1868e-19,0
0.86,0.82,1.129e-19,0
0.86,0.84,9.9684e-20,0
0.86,0.86,8.1448e-20,0
0.86,0.88,6.1501e-20,0
0.86,0.9,4.2889e-20,0
0.86,0.92,2.7615e-20,0
0.86,0.94,1.6413e-20,0
0.86,0.96,9.0028e-21,0
0.86,0.98,4.5551e-21,0
0.88,0.02,3.1231e-22,0
0.88,0.04,6.1726e-22,0
0.88,0.06,1.1253e-21,0
0.88,0.08,1.8934e-21,0
0.88,0.1,2.9406e-21,0
0.88,0.12,4.2167e-21,0
0.88,0.14,5.5844e-21,0
0.88,0.16,6.8346e-21,0
0.88,0.18,7.7408e-21,0
0.88,0.2,8.1373e-21,0
0.88,0.22,7.9906e-21,0
0.88,0.24,7.4272e-21,0
0.88,0.26,6.7008e-21,0
0.88,0.28,6.1071e-21,0
0.88,0.3,5.8804e-21,0
0.88,0.32,6.11e-21,0
0.88,0.34,6.71e-21,0
0.88,0.36,7.4524e-21,0
0.88,0.38,8.0538e-21,0
0.88,0.4,8.2837e-21,0
0.88,0.42,8.0538e-21,0
0.88,0.44,7.4524e-21,0
0.88,0.46,6.71e-21,0
0.88,0.48,6.1103e-21,0
0.88,0.5,5.8814e-21,0
0.88,0.52,6.1103e-21,0
0.88,0.54,6.71e-21,0
0.88,0.56,7.4524e-21,0
0.88,0.58,8.0538e-21,0
0.88,0.6,8.2837e-21,0
0.88,0.62,8.0538e-21,0
0.88,0.64,7.4524e-21,0
0.88,0.66,6.71e-21,0
0.88,0.68,6.11e-21,0
0.88,0.7,5.8804e-21,0
0.88,0.72,6.1071e-21,0
0.88,0.74,6.7008e-21,0
0.88,0.76,7.4272e-21,0
0.88,0.78,7.9906e-21,0
0.88,0.8,8.1373e-21,0
0.88,0.82,7.7408e-21,0
0.88,0.84,6.8346e-21,0
0.88,0.86,5.5844e-21,0
0.88,0.88,4.2167e-21,0
0.88,0.9,2.9406e-21,0
0.88,0.92,1.8934e-21,0
0.88,0.94,1.1253e-21,0
0.88,0.96,6.1726e-22,0
0.88,0.98,3.1231e-22,0
0.9,0.02,1.9767e-23,0
0.9,0.04,3.9067e-23,0
0.9,0.06,7.1225e-23,0
0.9,0.08,1.1984e-22,0
0.9,0.1,1.8612e-22,0
0.9,0.12,2.6688e-22,0
0.9,0.14,3.5344e-22,0
0.9,0.16,4.3258e-22,0
0.9,0.18,4.8993e-22,0
0.9,0.2,5.1503e-22,0
0.9,0.22,5.0574e-22,0
0.9,0.24,4.7008e-22,0
0.9,0.26,4.241e-22,0
0.9,0.28,3.8653e-22,0
0.9,0.3,3.7218e-22,0
0.9,0.32,3.8671e-22,0
0.9,0.34,4.2469e-22,0
0.9,0.36,4.7167e-22,0
0.9,0.38,5.0974e-22,0
0.9,0.4,5.2429e-22,0
0.9,0.42,5.0974e-22,0
0.9,0.44,4.7167e-22,0
0.9,0.46,4.2469e-22,0
0.9,0.48,3.8673e-22,0
0.9,0.5,3.7224e-22,0
0.9,0.52,3.8673e-22,0
0.9,0.54,4.2469e-22,0
0.9,0.56,4.7167e-22,0
0.9,0.58,5.0974e-22,0
0.9,0.6,5.2429e-22,0
0.9,0.62,5.0974e-22,0
0.9,0.64,4.7167e-22,0
0.9,0.66,4.2469e-22,0
0.9,0.68,3.8671e-22,0
0.9,0.7,3.7218e-22,0
0.9,0.72,3.8653e-22,0
0.9,0.74,4.241e-22,0
0.9,0.76,4.7008e-22,0
0.9,0.78,5.0574e-22,0
0.9,0.8,5.1503e-22,0
0.9,0.82,4.8993e-22,0
0.9,0.84,4.3258e-22,0
0.9,0.86,3.5344e-22,0
0.9,0.88,2.6688e-22,0
0.9,0.9,1.8612e-22,0
0.9,0.92,1.1984e-22,0
0.9,0.94,7.1225e-23,0
0.9,0.96,3.9067e-23,0
0.9,0.98,1.9767e-23,0
0.92,0.02,1.1547e-24,0
0.92,0.04,2.2824e-24,0
0.92,0.06,4.1612e-24,0
0.92,0.08,7.0013e-24,0
0.92,0.1,1.0874e-23,0
0.92,0.12,1.5593e-23,0
0.92,0.14,2.065e-23,0
0.92,0.16,2.5273e-23,0
0.92,0.18,2.8624e-23,0
0.92,0.2,3.0091e-23,0
0.92,0.22,2.9548e-23,0
0.92,0.24,2.7465e-23,0
0.92,0.26,2.4778e-23,0
0.92,0.28,2.2583e-23,0
0.92,0.3,2.1745e-23,0
0.92,0.32,2.2594e-23,0
0.92,0.34,2.4812e-23,0
0.92,0.36,2.7558e-23,0
0.92,0.38,2.9782e-23,0
0.92,0.4,3.0632e-23,0
0.92,0.42,2.9782e-23,0
0.92,0.44,2.7558e-23,0
0.92,0.46,2.4813e-23,0
0.92,0.48,2.2595e-23,0
0.92,0.5,2.1748e-23,0
0.92,0.52,2.2595e-23,0
0.92,0.54,2.4813e-23,0
0.92,0.56,2.7558e-23,0
0.92,0.58,2.9782e-23,0
0.92,0.6,3.0632e-23,0
0.92,0.62,2.9782e-23,0
0.92,0.64,2.7558e-23,0
0.92,0.66,2.4812e-23,0
0.92,0.68,2.2594e-23,0
0.92,0.7,2.1745e-23,0
0.92,0.72,2.2583e-23,0
0.92,0.74,2.4778e-23,0
0.92,0.76,2.7465e-23,0
0.92,0.78,2.9548e-23,0
0.92,0.8,3.0091e-23,0
0.92,0.82,2.8624e-23,0
0.92,0.84,2.5273e-23,0
0.92,0.86,2.065e-23,0
0.92,0.88,1.5593e-23,0
0.92,0.9,1.0874e-23,0
0.92,0.92,7.0013e-24,0
0.92,0.94,4.1612e-24,0
0.92,0.96,2.2824e-24,0
0.92,0.98,1.1547e-24,0
0.94,0.02,6.2145e-26,0
0.94,0.04,1.2296e-25,0
0.94,0.06,2.2429e-25,0
0.94,0.08,3.7747e-25,0
0.94,0.1,5.8633e-25,0
0.94,0.12,8.4083e-25,0
0.94,0.14,1.1136e-24,0
0.94,0.16,1.363e-24,0
0.94,0.18,1.5437e-24,0
0.94,0.2,1.6228e-24,0
0.94,0.22,1.5935e-24,0
0.94,0.24,1.4811e-24,0
0.94,0.26,1.3363e-24,0
0.94,0.28,1.2179e-24,0
0.94,0.3,1.1726e-24,0
0.94,0.32,1.2184e-24,0
0.94,0.34,1.3381e-24,0
0.94,0.36,1.4862e-24,0
0.94,0.38,1.6061e-24,0
0.94,0.4,1.6519e-24,0
0.94,0.42,1.6061e-24,0
0.94,0.44,1.4862e-24,0
0.94,0.46,1.3381e-24,0
0.94,0.48,1.2185e-24,0
0.94,0.5,1.1728e-24,0
0.94,0.52,1.2185e-24,0
0.94,0.54,1.3381e-24,0
0.94,0.56,1.4862e-24,0
0.94,0.58,1.6061e-24,0
0.94,0.6,1.6519e-24,0
0.94,0.62,1.6061e-24,0
0.94,0.64,1.4862e-24,0
0.94,0.66,1.3381e-24,0
0.94,0.68,1.2184e-24,0
0.94,0.7,1.1726e-24,0
0.94,0.72,1.2179e-24,0
0.94,0.74,1.3363e-24,0
0.94,0.76,1.4811e-24,0
0.94,0.78,1.5935e-24,0
0.94,0.8,1.6228e-24,0
0.94,0.82,1.5437e-24,0
0.94,0.84,1.363e-24,0
0.94,0.86,1.1136e-24,0
0.94,0.88,8.4083e-25,0
0.94,0.9,5.8633e-25,0
0.94,0.92,3.7747e-25,0
0.94,0.94,2.2429e-25,0
0.94,0.96,1.2296e-25,0
0.94,0.98,6.2145e-26,0
0.96,0.02,2.9586e-27,0
0.96,0.04,5.9865e-27,0
0.96,0.06,1.1032e-26,0
0.96,0.08,1.8658e-26,0
0.96,0.1,2.9056e-26,0
0.96,0.12,4.1727e-26,0
0.96,0.14,5.5307e-26,0
0.96,0.16,6.7722e-26,0
0.96,0.18,7.672e-26,0
0.96,0.2,8.0657e-26,0
0.96,0.22,7.92e-26,0
0.96,0.24,7.3606e-26,0
0.96,0.26,6.6393e-26,0
0.96,0.28,6.0498e-26,0
0.96,0.3,5.8247e-26,0
0.96,0.32,6.0527e-26,0
0.96,0.34,6.6484e-26,0
0.96,0.36,7.3856e-26,0
0.96,0.38,7.9827e-26,0
0.96,0.4,8.211e-26,0
0.96,0.42,7.9827e-26,0
0.96,0.44,7.3856e-26,0
0.96,0.46,6.6485e-26,0
0.96,0.48,6.053e-26,0
0.96,0.5,5.8257e-26,0
0.96,0.52,6.053e-26,0
0.96,0.54,6.6485e-26,0
0.96,0.56,7.3856e-26,0
0.96,0.58,7.9827e-26,0
0.96,0.6,8.211e-26,0
0.96,0.62,7.9827e-26,0
0.96,0.64,7.3856e-26,0
0.96,0.66,6.6484e-26,0
0.96,0.68,6.0527e-26,0
0.96,0.7,5.8247e-26,0
0.96,0.72,6.0498e-26,0
0.96,0.74,6.6393e-26,0
0.96,0.76,7.3606e-26,0
0.96,0.78,7.92e-26,0
0.96,0.8,8.0657e-26,0
0.96,0.82,7.672e-26,0
0.96,0.84,6.7722e-26,0
0.96,0.86,5.5307e-26,0
0.96,0.88,4.1727e-26,0
0.96,0.9,2.9056e-26,0
0.96,0.92,1.8658e-26,0
0.96,0.94,1.1032e-26,0
0.96,0.96,5.9865e-27,0
0.96,0.98,2.9586e-27,0
0.98,0.02,0,0
0.98,0.04,1.3916e-28,0
0.98,0.06,3.7103e-28,0
0.98,0.08,7.2152e-28,0
0.98,0.1,1.1994e-27,0
0.98,0.12,1.7818e-27,0
0.98,0.14,2.4059e-27,0
0.98,0.16,2.9765e-27,0
0.98,0.18,3.39e-27,0
0.98,0.2,3.571e-27,0
0.98,0.22,3.504e-27,0
0.98,0.24,3.2469e-27,0
0.98,0.26,2.9154e-27,0
0.98,0.28,2.6445e-27,0
0.98,0.3,2.541e-27,0
0.98,0.32,2.6458e-27,0
0.98,0.34,2.9196e-27,0
0.98,0.36,3.2584e-27,0
0.98,0.38,3.5328e-27,0
0.98,0.4,3.6378e-27,0
0.98,0.42,3.5328e-27,0
0.98,0.44,3.2584e-27,0
0.98,0.46,2.9196e-27,0
0.98,0.48,2.6459e-27,0
0.98,0.5,2.5415e-27,0
0.98,0.52,2.6459e-27,0
0.98,0.54,2.9196e-27,0
0.98,0.56,3.2584e-27,0
0.98,0.58,3.5328e-27,0
0.98,0.6,3.6378e-27,0
0.98,0.62,3.5328e-27,0
0.98,0.64,3.2584e-27,0
0.98,0.66,2.9196e-27,0
0.98,0.68,2.6458e-27,0
0.98,0.7,2.541e-27,0
0.98,0.72,2.6445e-27,0
0.98,0.74,2.9154e-27,0
0.98,0.76,3.2469e-27,0
0.98,0.78,3.504e-27,0
0.98,0.8,3.571e-27,0
0.98,0.82,3.39e-27,0
0.98,0.84,2.9765e-27,0
0.98,0.86,2.4059e-27,0
0.98,0.88,1.7818e-27,0
0.98,0.9,1.1994e-27,0
0.98,0.92,7.2152e-28,0
0.98,0.94,3.7103e-28,0
0.98,0.96,1.3916e-28,0
0.98,0.98,2.6454e-43,0
