X,Y,Means,Confidence
400,90,0.22775,0
400,100,0.24693,0
400,110,0.26583,0
400,120,0.28395,0
400,130,0.30074,0
400,140,0.31554,0
400,150,0.32771,0
400,160,0.33662,0
400,170,0.34177,0
400,180,0.34278,0
400,190,0.33944,0
400,200,0.33164,0
400,210,0.31927,0
400,220,0.30219,0
400,230,0.2806,0
400,240,0.25568,0
410,50,0.13875,0
410,60,0.15399,0
410,70,0.16975,0
410,80,0.18584,0
410,90,0.20206,0
410,100,0.21817,0
410,110,0.23386,0
410,120,0.24873,0
410,130,0.26234,0
410,140,0.2742,0
410,150,0.28383,0
410,160,0.29077,0
410,170,0.29464,0
410,180,0.29518,0
410,190,0.29224,0
410,200,0.28576,0
410,210,0.27568,0
410,220,0.26195,0
410,230,0.24475,0
410,240,0.22493,0
420,50,0.12403,0
420,60,0.13736,0
420,70,0.15103,0
420,80,0.16486,0
420,90,0.17868,0
420,100,0.19226,0
420,110,0.20534,0
420,120,0.21759,0
420,130,0.22867,0
420,140,0.23821,0
420,150,0.24585,0
420,160,0.25125,0
420,170,0.25414,0
420,180,0.25434,0
420,190,0.25174,0
420,200,0.24633,0
420,210,0.23809,0
420,220,0.22701,0
420,230,0.21326,0
420,240,0.19747,0
430,50,0.11022,0
430,60,0.12186,0
430,70,0.13372,0
430,80,0.14565,0
430,90,0.15746,0
430,100,0.16896,0
430,110,0.17991,0
430,120,0.19007,0
430,130,0.19916,0
430,140,0.20689,0
430,150,0.21299,0
430,160,0.21722,0
430,170,0.21939,0
430,180,0.21936,0
430,190,0.21708,0
430,200,0.21253,0
430,210,0.20574,0
430,220,0.19674,0
430,230,0.18568,0
430,240,0.17299,0
440,50,0.097333,0
440,60,0.10748,0
440,70,0.11778,0
440,80,0.12807,0
440,90,0.1382,0
440,100,0.14798,0
440,110,0.15722,0
440,120,0.16571,0
440,130,0.17322,0
440,140,0.17955,0
440,150,0.18448,0
440,160,0.18784,0
440,170,0.18947,0
440,180,0.18931,0
440,190,0.1873,0
440,200,0.18346,0
440,210,0.17783,0
440,220,0.17045,0
440,230,0.16145,0
440,240,0.15117,0
450,50,0.085392,0
450,60,0.094225,0
450,70,0.10315,0
450,80,0.11204,0
450,90,0.12073,0
450,100,0.12908,0
450,110,0.13691,0
450,120,0.14406,0
450,130,0.15033,0
450,140,0.15556,0
450,150,0.15959,0
450,160,0.16229,0
450,170,0.16355,0
450,180,0.16332,0
450,190,0.16156,0
450,200,0.15831,0
450,210,0.15359,0
450,220,0.14748,0
450,230,0.14009,0
450,240,0.13167,0
460,50,0.0744,0
460,60,0.082059,0
460,70,0.08978,0
460,80,0.09744,0
460,90,0.10491,0
460,100,0.11205,0
460,110,0.11872,0
460,120,0.12476,0
460,130,0.13003,0
460,140,0.1344,0
460,150,0.13774,0
460,160,0.13994,0
460,170,0.14093,0
460,180,0.14067,0
460,190,0.13914,0
460,200,0.13637,0
460,210,0.13241,0
460,220,0.12731,0
460,230,0.12118,0
460,240,0.11421,0
470,50,0.064355,0
470,60,0.070968,0
470,70,0.077623,0
470,80,0.084211,0
470,90,0.090619,0
470,100,0.096725,0
470,110,0.1024,0
470,120,0.10753,0
470,130,0.11199,0
470,140,0.11566,0
470,150,0.11844,0
470,160,0.12026,0
470,170,0.12106,0
470,180,0.1208,0
470,190,0.11948,0
470,200,0.11713,0
470,210,0.11378,0
470,220,0.1095,0
470,230,0.10438,0
470,240,0.098563,0
480,50,0.055247,0
480,60,0.060927,0
480,70,0.066636,0
480,80,0.072281,0
480,90,0.077761,0
480,100,0.082973,0
480,110,0.087809,0
480,120,0.092164,0
480,130,0.095936,0
480,140,0.099032,0
480,150,0.10137,0
480,160,0.10289,0
480,170,0.10354,0
480,180,0.1033,0
480,190,0.10217,0
480,200,0.10017,0
480,210,0.097341,0
480,220,0.093739,0
480,230,0.089445,0
480,240,0.084568,0
490,50,0.047058,0
490,60,0.051907,0
490,70,0.056777,0
490,80,0.061589,0
490,90,0.066256,0
490,100,0.070688,0
490,110,0.074795,0
490,120,0.078487,0
490,130,0.081678,0
490,140,0.084292,0
490,150,0.086261,0
490,160,0.087534,0
490,170,0.088074,0
490,180,0.087862,0
490,190,0.0869,0
490,200,0.085207,0
490,210,0.082819,0
490,220,0.079788,0
490,230,0.076181,0
490,240,0.072086,0
500,50,0.039757,0
500,60,0.043869,0
500,70,0.047998,0
500,80,0.052076,0
500,90,0.056028,0
500,100,0.059779,0
500,110,0.063252,0
500,120,0.06637,0
500,130,0.069063,0
500,140,0.071266,0
500,150,0.072924,0
500,160,0.073993,0
500,170,0.074444,0
500,180,0.074262,0
500,190,0.07345,0
500,200,0.072023,0
500,210,0.070015,0
500,220,0.067468,0
500,230,0.064441,0
500,240,0.061007,0
510,50,0.033305,0
510,60,0.036768,0
510,70,0.040245,0
510,80,0.043678,0
510,90,0.047004,0
510,100,0.05016,0
510,110,0.05308,0
510,120,0.055701,0
510,130,0.057964,0
510,140,0.059813,0
510,150,0.061204,0
510,160,0.062101,0
510,170,0.062479,0
510,180,0.062326,0
510,190,0.061645,0
510,200,0.060451,0
510,210,0.058769,0
510,220,0.056638,0
510,230,0.054107,0
510,240,0.051235,0
520,50,0.027655,0
520,60,0.03055,0
520,70,0.033457,0
520,80,0.036326,0
520,90,0.039107,0
520,100,0.041744,0
520,110,0.044184,0
520,120,0.046374,0
520,130,0.048264,0
520,140,0.049809,0
520,150,0.05097,0
520,160,0.05172,0
520,170,0.052036,0
520,180,0.05191,0
520,190,0.051344,0
520,200,0.050349,0
520,210,0.048949,0
520,220,0.047176,0
520,230,0.04507,0
520,240,0.04268,0
530,50,0.022752,0
530,60,0.025154,0
530,70,0.027566,0
530,80,0.029947,0
530,90,0.032254,0
530,100,0.034443,0
530,110,0.036468,0
530,120,0.038285,0
530,130,0.039853,0
530,140,0.041135,0
530,150,0.0421,0
530,160,0.042722,0
530,170,0.042986,0
530,180,0.042884,0
530,190,0.042416,0
530,200,0.041594,0
530,210,0.040436,0
530,220,0.038969,0
530,230,0.037227,0
530,240,0.03525,0
540,50,0.018535,0
540,60,0.020513,0
540,70,0.022499,0
540,80,0.02446,0
540,90,0.02636,0
540,100,0.028163,0
540,110,0.029831,0
540,120,0.031328,0
540,130,0.03262,0
540,140,0.033677,0
540,150,0.034472,0
540,160,0.034986,0
540,170,0.035205,0
540,180,0.035123,0
540,190,0.03474,0
540,200,0.034065,0
540,210,0.033114,0
540,220,0.031909,0
540,230,0.030478,0
540,240,0.028853,0
550,50,0.014942,0
550,60,0.016558,0
550,70,0.018181,0
550,80,0.019783,0
550,90,0.021336,0
550,100,0.02281,0
550,110,0.024173,0
550,120,0.025397,0
550,130,0.026454,0
550,140,0.027319,0
550,150,0.02797,0
550,160,0.028391,0
550,170,0.028572,0
550,180,0.028506,0
550,190,0.028195,0
550,200,0.027645,0
550,210,0.02687,0
550,220,0.025887,0
550,230,0.024719,0
550,240,0.023394,0
560,50,0.011908,0
560,60,0.013218,0
560,70,0.014534,0
560,80,0.015833,0
560,90,0.017092,0
560,100,0.018287,0
560,110,0.019394,0
560,120,0.020387,0
560,130,0.021244,0
560,140,0.021946,0
560,150,0.022475,0
560,160,0.022818,0
560,170,0.022966,0
560,180,0.022914,0
560,190,0.022663,0
560,200,0.022218,0
560,210,0.021591,0
560,220,0.020796,0
560,230,0.01985,0
560,240,0.018777,0
570,50,0.0093693,0
570,60,0.010423,0
570,70,0.011481,0
570,80,0.012526,0
570,90,0.01354,0
570,100,0.014501,0
570,110,0.015392,0
570,120,0.016191,0
570,130,0.016882,0
570,140,0.017447,0
570,150,0.017874,0
570,160,0.01815,0
570,170,0.01827,0
570,180,0.018229,0
570,190,0.018028,0
570,200,0.017672,0
570,210,0.017169,0
570,220,0.016529,0
570,230,0.01577,0
570,240,0.014907,0
580,50,0.0072638,0
580,60,0.0081045,0
580,70,0.008949,0
580,80,0.0097833,0
580,90,0.010592,0
580,100,0.01136,0
580,110,0.012071,0
580,120,0.01271,0
580,130,0.013261,0
580,140,0.013713,0
580,150,0.014054,0
580,160,0.014276,0
580,170,0.014372,0
580,180,0.01434,0
580,190,0.014181,0
580,200,0.013897,0
580,210,0.013496,0
580,220,0.012987,0
580,230,0.012381,0
580,240,0.011693,0
590,50,0.0055334,0
590,60,0.0061989,0
590,70,0.0068676,0
590,80,0.0075282,0
590,90,0.0081688,0
590,100,0.008777,0
590,110,0.0093403,0
590,120,0.0098463,0
590,130,0.010284,0
590,140,0.010642,0
590,150,0.010913,0
590,160,0.011089,0
590,170,0.011166,0
590,180,0.011141,0
590,190,0.011015,0
590,200,0.010791,0
590,210,0.010474,0
590,220,0.010071,0
590,230,0.0095924,0
590,240,0.0090479,0
600,50,0.0041239,0
600,60,0.0046466,0
600,70,0.0051718,0
600,80,0.0056908,0
600,90,0.0061942,0
600,100,0.0066721,0
600,110,0.0071148,0
600,120,0.0075126,0
600,130,0.0078565,0
600,140,0.0081384,0
600,150,0.0083514,0
600,160,0.0084902,0
600,170,0.008551,0
600,180,0.0085322,0
600,190,0.0084339,0
600,200,0.0082584,0
600,210,0.0080098,0
600,220,0.0076937,0
600,230,0.0073177,0
600,240,0.0068903,0
610,50,0.0029859,0
610,60,0.0033932,0
610,70,0.0038025,0
610,80,0.004207,0
610,90,0.0045994,0
610,100,0.004972,0
610,110,0.0053172,0
610,120,0.0056274,0
610,130,0.0058957,0
610,140,0.0061157,0
610,150,0.0062821,0
610,160,0.0063905,0
610,170,0.0064383,0
610,180,0.006424,0
610,190,0.0063478,0
610,200,0.0062113,0
610,210,0.0060178,0
610,220,0.0057718,0
610,230,0.005479,0
610,240,0.0051461,0
620,50,0.0020752,0
620,60,0.0023901,0
620,70,0.0027066,0
620,80,0.0030193,0
620,90,0.0033228,0
620,100,0.003611,0
620,110,0.003878,0
620,120,0.004118,0
620,130,0.0043257,0
620,140,0.004496,0
620,150,0.0046248,0
620,160,0.004709,0
620,170,0.0047462,0
620,180,0.0047354,0
620,190,0.0046767,0
620,200,0.0045714,0
620,210,0.004422,0
620,220,0.0042321,0
620,230,0.0040058,0
620,240,0.0037486,0
630,50,0.0013528,0
630,60,0.0015944,0
630,70,0.0018371,0
630,80,0.002077,0
630,90,0.0023098,0
630,100,0.002531,0
630,110,0.0027359,0
630,120,0.0029201,0
630,130,0.0030796,0
630,140,0.0032104,0
630,150,0.0033094,0
630,160,0.0033741,0
630,170,0.0034028,0
630,180,0.0033947,0
630,190,0.0033499,0
630,200,0.0032694,0
630,210,0.003155,0
630,220,0.0030094,0
630,230,0.002836,0
630,240,0.0026388,0
640,50,0.00078485,0
640,60,0.00096861,0
640,70,0.0011533,0
640,80,0.0013359,0
640,90,0.0015131,0
640,100,0.0016815,0
640,110,0.0018375,0
640,120,0.0019778,0
640,130,0.0020992,0
640,140,0.0021989,0
640,150,0.0022744,0
640,160,0.0023237,0
640,170,0.0023458,0
640,180,0.0023397,0
640,190,0.0023058,0
640,200,0.0022446,0
640,210,0.0021577,0
640,220,0.002047,0
640,230,0.0019152,0
640,240,0.0017652,0
650,50,0.00034211,0
650,60,0.00048082,0
650,70,0.00062027,0
650,80,0.00075814,0
650,90,0.00089194,0
650,100,0.0010191,0
650,110,0.0011369,0
650,120,0.0012429,0
650,130,0.0013346,0
650,140,0.00141,0
650,150,0.0014671,0
650,160,0.0015045,0
650,170,0.0015212,0
650,180,0.0015168,0
650,190,0.0014912,0
650,200,0.0014452,0
650,210,0.0013796,0
650,220,0.0012961,0
650,230,0.0011967,0
650,240,0.0010835,0
660,50,0,0
660,60,0.00010388,0
660,70,0.00020832,0
660,80,0.00031159,0
660,90,0.00041182,0
660,100,0.00050706,0
660,110,0.00059536,0
660,120,0.0006748,0
660,130,0.00074357,0
660,140,0.00080006,0
660,150,0.00084289,0
660,160,0.00087098,0
660,170,0.00088358,0
660,180,0.00088035,0
660,190,0.0008613,0
660,200,0.00082686,0
660,210,0.00077784,0
660,220,0.00071539,0
660,230,0.00064095,0
660,240,0.00055623,0
